date,temperature,humidity,luminosity
2018-11-27 18:33:15.986,21.8,30.8,51
2018-11-27 18:33:13.713,21.7,30.8,45
2018-11-27 18:33:11.436,21.8,30.8,45
2018-11-27 18:33:09.158,21.8,30.8,46
2018-11-27 18:33:06.885,21.8,30.8,46
2018-11-27 18:33:04.608,21.8,30.8,46
2018-11-27 18:33:02.331,21.8,30.8,46
2018-11-27 18:33:00.057,21.7,30.8,46
2018-11-27 18:32:57.780,21.8,30.8,46
2018-11-27 18:32:55.508,21.7,30.8,46
2018-11-27 18:32:53.230,21.7,30.8,46
2018-11-27 18:32:50.952,21.7,30.8,46
2018-11-27 18:32:48.679,21.7,30.9,46
2018-11-27 18:32:46.402,21.7,30.9,46
2018-11-27 18:32:44.125,21.7,30.9,49
2018-11-27 18:32:41.850,21.7,30.9,54
2018-11-27 18:32:39.573,21.7,30.9,53
2018-11-27 18:32:37.296,21.8,31.0,53
2018-11-27 18:32:35.023,21.7,31.0,53
2018-11-27 18:32:32.745,21.7,31.0,53
2018-11-27 18:32:30.472,21.7,31.0,53
2018-11-27 18:32:28.195,21.7,31.1,53
2018-11-27 18:32:25.918,21.7,31.1,54
2018-11-27 18:32:23.644,21.7,31.1,53
2018-11-27 18:32:21.367,21.7,31.1,54
2018-11-27 18:32:19.090,21.7,31.1,53
2018-11-27 18:32:16.817,21.7,31.1,48
2018-11-27 18:32:14.539,21.7,31.1,43
2018-11-27 18:32:12.262,21.7,31.1,42
2018-11-27 18:32:09.989,21.7,31.1,42
2018-11-27 18:32:07.712,21.7,31.1,42
2018-11-27 18:32:05.438,21.7,31.1,41
2018-11-27 18:32:03.161,21.7,31.0,41
2018-11-27 18:32:00.884,21.7,30.9,43
2018-11-27 18:31:58.610,21.7,30.8,42
2018-11-27 18:31:56.332,21.7,30.8,43
2018-11-27 18:31:54.055,21.7,30.8,44
2018-11-27 18:31:51.782,21.7,30.8,50
2018-11-27 18:31:49.505,21.7,30.8,49
2018-11-27 18:31:47.227,21.7,30.8,49
2018-11-27 18:31:44.954,21.7,30.8,50
2018-11-27 18:31:42.677,21.7,30.8,50
2018-11-27 18:31:40.404,21.7,30.8,53
2018-11-27 18:31:38.126,21.7,30.8,53
2018-11-27 18:31:35.849,21.7,30.8,53
2018-11-27 18:31:33.576,21.7,30.7,53
2018-11-27 18:31:31.300,21.7,30.7,53
2018-11-27 18:31:29.022,21.7,30.7,50
2018-11-27 18:31:26.748,21.7,30.7,50
2018-11-27 18:31:24.471,21.7,30.6,50
2018-11-27 18:31:22.198,21.7,30.6,51
2018-11-27 18:31:19.920,21.7,30.6,51
2018-11-27 18:31:17.643,21.7,30.6,51
2018-11-27 18:31:15.369,21.7,30.5,51
2018-11-27 18:31:13.092,21.7,30.6,51
2018-11-27 18:31:10.814,21.7,30.6,53
2018-11-27 18:31:08.541,21.7,30.6,53
2018-11-27 18:31:06.264,21.7,30.6,53
2018-11-27 18:31:03.991,21.7,30.6,53
2018-11-27 18:31:01.713,21.7,30.6,53
2018-11-27 18:30:59.436,21.7,30.6,51
2018-11-27 18:30:57.163,21.7,30.6,51
2018-11-27 18:30:54.886,21.8,30.6,51
2018-11-27 18:30:52.612,21.8,30.6,51
2018-11-27 18:30:50.335,21.7,30.6,51
2018-11-27 18:30:48.058,21.7,30.6,51
2018-11-27 18:30:45.785,21.8,30.6,51
2018-11-27 18:30:43.507,21.8,30.6,50
2018-11-27 18:30:41.230,21.8,30.7,50
2018-11-27 18:30:38.957,21.8,30.7,50
2018-11-27 18:30:36.679,21.8,30.7,50
2018-11-27 18:30:34.402,21.8,30.7,51
2018-11-27 18:30:32.128,21.8,30.8,51
2018-11-27 18:30:29.851,21.8,30.8,51
2018-11-27 18:30:27.577,21.8,30.7,51
2018-11-27 18:30:25.300,21.8,30.7,51
2018-11-27 18:30:23.023,21.8,30.8,51
2018-11-27 18:30:20.750,21.8,30.7,50
2018-11-27 18:30:18.472,21.8,30.8,50
2018-11-27 18:30:16.195,21.8,30.8,50
2018-11-27 18:30:13.922,21.8,30.8,50
2018-11-27 18:30:11.645,21.8,30.8,50
2018-11-27 18:30:09.367,21.8,30.8,50
2018-11-27 18:30:07.094,21.8,30.9,50
2018-11-27 18:30:04.817,21.8,30.9,50
2018-11-27 18:30:02.544,21.8,30.9,50
2018-11-27 18:30:00.266,21.8,30.9,51
2018-11-27 18:29:57.989,21.8,31.0,51
2018-11-27 18:29:55.716,21.8,31.0,52
2018-11-27 18:29:53.439,21.8,31.0,51
2018-11-27 18:29:51.160,21.8,31.0,51
2018-11-27 18:29:48.887,21.8,31.1,51
2018-11-27 18:29:46.610,21.8,31.1,51
2018-11-27 18:29:44.337,21.8,31.1,49
2018-11-27 18:29:42.059,21.8,31.2,51
2018-11-27 18:29:39.782,21.8,31.2,46
2018-11-27 18:29:37.509,21.8,31.3,46
2018-11-27 18:29:35.232,21.8,31.3,47
2018-11-27 18:29:32.955,21.8,31.4,50
2018-11-27 18:29:30.681,21.8,31.5,54
2018-11-27 18:29:28.404,21.8,31.5,50
2018-11-27 18:29:26.131,21.8,31.6,51
2018-11-27 18:29:23.853,21.8,31.7,51
2018-11-27 18:29:21.576,21.8,31.8,51
2018-11-27 18:29:19.303,21.8,31.9,51
2018-11-27 18:29:17.026,21.8,32.0,50
2018-11-27 18:29:14.748,21.8,32.0,51
2018-11-27 18:29:12.475,21.8,32.0,51
2018-11-27 18:29:10.198,21.8,32.2,43
2018-11-27 18:29:07.920,21.8,32.2,43
2018-11-27 18:29:05.646,21.8,32.3,46
2018-11-27 18:29:03.370,21.8,32.2,53
2018-11-27 18:29:01.096,21.8,32.2,51
2018-11-27 18:28:58.819,21.8,32.1,45
2018-11-27 18:28:56.541,21.8,31.9,49
2018-11-27 18:28:54.268,21.8,31.7,47
2018-11-27 18:28:51.991,21.8,31.5,54
2018-11-27 18:28:49.714,21.8,31.1,54
2018-11-27 18:28:47.440,21.8,31.0,54
2018-11-27 18:28:45.163,21.8,30.9,54
2018-11-27 18:28:42.886,21.8,30.9,54
2018-11-27 18:28:40.613,21.8,30.9,50
2018-11-27 18:28:38.335,21.8,30.9,41
2018-11-27 18:28:36.062,21.8,31.0,42
2018-11-27 18:28:33.785,21.8,31.0,42
2018-11-27 18:28:31.508,21.8,31.0,41
2018-11-27 18:28:29.234,21.8,31.0,41
2018-11-27 18:28:26.957,21.8,31.1,48
2018-11-27 18:28:24.679,21.8,31.1,42
2018-11-27 18:28:22.406,21.8,31.1,43
2018-11-27 18:28:20.128,21.8,31.2,44
2018-11-27 18:28:17.856,21.8,31.2,43
2018-11-27 18:28:15.578,21.8,31.1,43
2018-11-27 18:28:13.300,21.8,31.1,46
2018-11-27 18:28:11.027,21.8,31.0,48
2018-11-27 18:28:08.750,21.8,31.0,45
2018-11-27 18:28:06.473,21.8,31.0,46
2018-11-27 18:28:04.200,21.8,31.0,50
2018-11-27 18:28:01.922,21.8,30.9,48
2018-11-27 18:27:59.649,21.8,30.9,48
2018-11-27 18:27:57.372,21.8,30.8,49
2018-11-27 18:27:55.094,21.8,30.8,49
2018-11-27 18:27:52.821,21.8,30.9,50
2018-11-27 18:27:50.544,21.8,30.9,53
2018-11-27 18:27:48.267,21.8,30.9,53
2018-11-27 18:27:45.994,21.8,30.9,53
2018-11-27 18:27:43.716,21.8,31.0,53
2018-11-27 18:27:41.442,21.8,31.0,53
2018-11-27 18:27:39.165,21.8,31.0,52
2018-11-27 18:27:36.888,21.8,31.1,52
2018-11-27 18:27:34.614,21.8,31.1,53
2018-11-27 18:27:32.337,21.8,31.1,54
2018-11-27 18:27:30.060,21.8,31.1,53
2018-11-27 18:27:27.786,21.8,31.2,53
2018-11-27 18:27:25.509,21.8,31.2,53
2018-11-27 18:27:23.236,21.8,31.2,53
2018-11-27 18:27:20.959,21.8,31.3,55
2018-11-27 18:27:18.681,21.8,31.4,54
2018-11-27 18:27:16.408,21.8,31.4,54
2018-11-27 18:27:14.131,21.8,31.4,38
2018-11-27 18:27:11.854,21.8,31.4,53
2018-11-27 18:27:09.581,21.8,31.4,54
2018-11-27 18:27:07.303,21.8,31.4,53
2018-11-27 18:27:05.026,21.8,31.4,53
2018-11-27 18:27:02.753,21.8,31.4,53
2018-11-27 18:27:00.475,21.8,31.3,53
2018-11-27 18:26:58.201,21.8,31.2,53
2018-11-27 18:26:55.924,21.8,31.2,54
2018-11-27 18:26:53.647,21.8,31.2,54
2018-11-27 18:26:51.374,21.8,31.2,54
2018-11-27 18:26:49.096,21.8,31.2,54
2018-11-27 18:26:46.819,21.8,31.3,54
2018-11-27 18:26:44.546,21.8,31.4,51
2018-11-27 18:26:42.268,21.8,31.4,44
2018-11-27 18:26:39.995,21.8,31.5,45
2018-11-27 18:26:37.718,21.8,31.6,45
2018-11-27 18:26:35.441,21.8,31.7,50
2018-11-27 18:26:33.167,21.8,31.8,52
2018-11-27 18:26:30.890,21.8,31.8,52
2018-11-27 18:26:28.613,21.8,31.9,52
2018-11-27 18:26:26.340,21.8,31.9,52
2018-11-27 18:26:24.062,21.8,31.9,52
2018-11-27 18:26:21.785,21.8,32.0,52
2018-11-27 18:26:19.512,21.8,31.9,52
2018-11-27 18:26:17.235,21.8,32.0,52
2018-11-27 18:26:14.956,21.8,32.0,52
2018-11-27 18:26:12.683,21.8,32.0,52
2018-11-27 18:26:10.406,21.8,32.0,52
2018-11-27 18:26:08.133,21.8,31.9,52
2018-11-27 18:26:05.855,21.8,32.0,52
2018-11-27 18:26:03.578,21.8,32.0,52
2018-11-27 18:26:01.305,21.8,31.9,51
2018-11-27 18:25:59.028,21.8,32.0,51
2018-11-27 18:25:56.750,21.8,31.9,50
2018-11-27 18:25:54.477,21.9,32.0,51
2018-11-27 18:25:52.200,21.8,32.0,51
2018-11-27 18:25:49.927,21.8,31.9,51
2018-11-27 18:25:47.649,21.8,31.9,51
2018-11-27 18:25:45.372,21.8,32.0,51
2018-11-27 18:25:43.099,21.8,31.9,51
2018-11-27 18:25:40.822,21.8,31.8,50
2018-11-27 18:25:38.544,21.8,31.8,50
2018-11-27 18:25:36.271,21.8,31.7,51
2018-11-27 18:25:33.993,21.8,31.6,50
2018-11-27 18:25:31.715,21.9,31.6,51
2018-11-27 18:25:29.443,21.8,31.4,52
2018-11-27 18:25:27.165,21.8,31.2,45
2018-11-27 18:25:24.888,21.8,31.2,45
2018-11-27 18:25:22.614,21.9,31.2,44
2018-11-27 18:25:20.337,21.9,31.3,45
2018-11-27 18:25:18.064,21.8,31.2,49
2018-11-27 18:25:15.787,21.8,31.3,51
2018-11-27 18:25:13.510,21.9,31.4,53
2018-11-27 18:25:11.236,21.8,31.4,53
2018-11-27 18:25:08.959,21.8,31.5,53
2018-11-27 18:25:06.682,21.8,31.5,53
2018-11-27 18:25:04.408,21.8,31.5,53
2018-11-27 18:25:02.131,21.8,31.5,54
2018-11-27 18:24:59.854,21.9,31.5,53
2018-11-27 18:24:57.582,21.8,31.4,53
2018-11-27 18:24:55.303,21.8,31.4,40
2018-11-27 18:24:53.026,21.8,31.4,39
2018-11-27 18:24:50.752,21.8,31.4,43
2018-11-27 18:24:48.475,21.8,31.5,42
2018-11-27 18:24:46.201,21.8,31.5,57
2018-11-27 18:24:43.924,21.8,31.6,57
2018-11-27 18:24:41.647,21.9,31.7,54
2018-11-27 18:24:39.374,21.8,31.7,54
2018-11-27 18:24:37.097,21.8,31.8,54
2018-11-27 18:24:34.820,21.8,31.9,53
2018-11-27 18:24:32.546,21.9,32.0,52
2018-11-27 18:24:30.268,21.9,32.0,53
2018-11-27 18:24:27.991,21.8,32.1,54
2018-11-27 18:24:25.718,21.8,32.2,54
2018-11-27 18:24:23.441,21.8,32.3,53
2018-11-27 18:24:21.167,21.8,32.3,52
2018-11-27 18:24:18.890,21.8,32.3,53
2018-11-27 18:24:16.613,21.8,32.2,49
2018-11-27 18:24:14.340,21.8,32.2,49
2018-11-27 18:24:12.062,21.8,32.3,45
2018-11-27 18:24:09.785,21.8,32.4,44
2018-11-27 18:24:07.512,21.8,32.5,42
2018-11-27 18:24:05.236,21.9,32.7,43
2018-11-27 18:24:02.957,21.8,32.6,42
2018-11-27 18:24:00.684,21.8,32.7,43
2018-11-27 18:23:58.406,21.8,32.7,47
2018-11-27 18:23:56.133,21.8,32.7,47
2018-11-27 18:23:53.855,21.8,32.7,43
2018-11-27 18:23:51.578,21.8,32.7,41
2018-11-27 18:23:49.305,21.8,32.4,44
2018-11-27 18:23:47.028,21.8,32.2,50
2018-11-27 18:23:44.750,21.8,32.2,51
2018-11-27 18:23:42.477,21.9,32.1,45
2018-11-27 18:23:40.200,21.8,32.0,45
2018-11-27 18:23:37.927,21.8,31.9,45
2018-11-27 18:23:35.649,21.8,31.9,45
2018-11-27 18:23:33.372,21.8,31.8,45
2018-11-27 18:23:31.099,21.9,31.8,44
2018-11-27 18:23:28.822,21.8,31.7,45
2018-11-27 18:23:26.544,21.8,31.7,45
2018-11-27 18:23:24.271,21.9,31.9,44
2018-11-27 18:23:21.994,21.8,31.9,44
2018-11-27 18:23:19.716,21.8,32.0,46
